,Value
118,-82.09569668146948
119,-56.346255390442835
120,-75.24630903326816
121,-75.56806803490367
122,-70.17595501100008
123,-89.50411676202371
124,-64.0846041374056
125,-69.75021523461157
126,-67.85414291191921
127,-73.43941127360912
128,-80.99181867729713
129,-70.88844615318446
130,-50.07001688867432
131,-73.08320152582328
132,-80.39049010346092
133,-101.56534260995865
134,-81.86868735282872
135,-70.41467281419936
136,-82.12582472657839
137,-60.06064196800877
138,-68.20441652172082
139,-108.90392946436805
140,-81.1957531517818
141,-79.1110499334447
142,-95.4199057351331
143,-87.60556569527438
144,-119.3695626709363
145,-111.13314546435149
146,-72.18747445272825
147,-82.01767017868767
148,-80.32500999862566
149,-100.8811094745032
150,-87.5543588422838
151,-94.08614380099833
152,-92.99578049432651
153,-84.13925310965665
154,-87.81957048048241
155,-93.35023330006658
156,-60.52050201258997
157,-107.81446477321042
158,-64.96960994663218
159,-108.62704476709466
160,-86.65249892924706
161,-111.4846070854617
162,-73.3639945628156
163,-67.87487061841152
164,-74.98779067698617
165,-126.57347396712267
166,-74.04402017676401
167,-107.2352267578098
168,-77.18967538174864
169,-87.67909409494717
170,-64.25069632496289
171,-65.80021327227331
172,-68.29094720615394
173,-71.76046568274936
174,-85.36835782570245
175,-79.27776331920889
176,-86.09640277414951
177,-70.20797519222012
178,-56.56548598070638
179,-91.49553626130972
180,-75.6180317918119
181,-82.07668157088168
182,-79.10827346569064
183,-88.0006372780723
184,-70.45953100575588
185,-79.77854972420756
186,-91.63061774725946
187,-98.79112105655366
188,-85.57298178993702
189,-88.6611426658225
190,-77.9805784742461
191,-67.11405525137789
192,-111.30139294261426
193,-106.96751886853527
194,-62.66749338851018
195,-105.38949288711134
196,-102.9201057562389
197,-92.9057652052502
198,-91.56298041474932
199,-76.58792854342099
200,-88.63290948068966
201,-111.13090109797284
202,-104.89166305974518
203,-97.35596639733633
204,-91.81225444122762
205,-87.790951569478
206,-73.82323691135164
207,-63.31031494694323
208,-86.33077065640865
209,-101.39551325344199
210,-70.78793256533936
211,-65.54397251215605
212,-91.13758337496054
213,-89.89534550921168
214,-117.76255717210643
215,-92.62641138426764
216,-55.888570635937164
217,-58.15783834338415
218,-94.16697130173401
219,-70.87074841860743
220,-99.16996323474035
221,-68.07054137639035
222,-95.48127834884684
223,-85.433489532864
224,-80.33205362654873
225,-69.04002686268873
226,-77.21217815188808
227,-67.78214463053096
228,-96.34177146231272
229,-79.23183280090561
230,-88.09440490672246
231,-101.31500407723988
232,-96.10716612791092
233,-79.48009681384876
234,-98.789772206744
235,-103.4619289219225
236,-90.6572066530083
237,-94.61798590588444
238,-63.97430388841373
239,-83.75594232570843
240,-86.58355012529667
241,-87.70982556561577
242,-55.77255028813563
243,-81.88240220906219
244,-86.80027671537913
245,-79.42732266758583
246,-61.245332065504854
247,-77.32354805161242
248,-86.1326393399791
249,-77.37664913533474
250,-59.522577862110005
251,-67.00625563493045
252,-74.1078611689351
253,-95.93235961365633
254,-81.70407313050745
255,-80.57135513508285
256,-68.1694959447875
257,-73.82776624895206
258,-74.51789243578824
259,-91.94248319068122
260,-73.04533856095313
261,-59.5730184375459
262,-89.4872301040077
263,-57.06691020682645
264,-121.92753728089178
265,-88.5575612543845
266,-74.01396155790151
267,-79.04679091399694
268,-62.38018330933602
269,-94.0264641071285
270,-78.85709577709667
271,-75.46481653161193
272,-74.12141140898572
273,-89.93104470730106
274,-77.72867339295745
275,-57.14285791513542
276,-72.59044747881153
277,-55.731376964990815
278,-93.88995923432662
279,-63.468788479718754
280,-113.06690017498104
281,-73.43251467608852
282,-64.26421282355369
283,-91.50968609838208
284,-66.12424403888318
285,-60.500618122411524
286,-89.84187686795666
287,-75.41800091311752
288,-52.226926569062904
289,-95.80808590635444
290,-65.98502524050079
291,-80.20067626729865
292,-70.6647171890968
293,-61.72675893531713
294,-63.44007602156703
295,-78.25309990077109
296,-63.43310798270113
297,-105.17346989759876
298,-106.78623880570485
299,-80.71225885861479
